OID_,CID,view_zenith_mean_1,view_azimuth_mean_1,sun_azimuth_1,sun_zenith_1,B2_1,B3_1,B4_1,B5_1,B6_1,B7_1,B8A_1,B11_1,B12_1,flagsbyfiveall_1,lcdetail_fine_1,lcselectedint,LAI_1,CWC_1,CAB_1
,5,1.3615668,215.3414459,51.3031998,26.9157009,0.0201000,0.0383000,0.0172000,0.0652000,0.2319000,0.2904000,0.3203000,0.1589000,0.0657000,1,7.0000000,7,2.5004001,0.0077500,22.9577999
,5,6.4967809,295.0195618,47.9724998,27.9349003,0.0227000,0.0413000,0.0236000,0.0757000,0.2993000,0.4046000,0.0000000,0.1893000,0.0805000,1,7.0000000,7,3.5157900,0.0047600,19.6358299
,5,9.1739950,93.0064621,50.1254005,29.1007004,0.0235000,0.0397000,0.0244000,0.0689000,0.2145000,0.2660000,0.2998000,0.1593000,0.0701000,1,7.0000000,7,2.2321801,0.0094500,24.9719200
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0218000,0.0372000,0.0181000,0.0682000,0.2423000,0.3008000,0.3335000,0.1493000,0.0646000,1,7.0000000,7,2.6650801,0.0078500,21.6184502
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0245000,0.0512000,0.0227000,0.0877000,0.3163000,0.3716000,0.4052000,0.1689000,0.0706000,1,7.0000000,7,3.8360500,0.0053000,15.4764795
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0165000,0.0260000,0.0125000,0.0424000,0.1495000,0.1887000,0.2027000,0.0803000,0.0360000,1,7.0000000,7,2.2828701,0.0123200,24.8923893
,5,8.2792435,92.2553177,50.1815987,28.9186001,0.0212000,0.0443000,0.0192000,0.0769000,0.3459000,0.4204000,0.4558000,0.1749000,0.0690000,1,7.0000000,7,3.4486001,0.0059000,19.0465603
,5,1.3615668,215.3414459,51.3031998,26.9157009,0.0202000,0.0357000,0.0205000,0.0602000,0.2091000,0.2569000,0.2915000,0.1303000,0.0550000,1,7.0000000,7,2.5290999,0.0092000,22.0548000
,5,1.4023244,35.5281334,51.5475998,26.9334488,0.0198500,0.0336500,0.0221000,0.0595000,0.2062000,0.2614000,0.2848000,0.1430500,0.0621500,1,7.0000000,7,2.3469999,0.0093700,25.7786598
,5,2.0774164,246.0268555,49.8348007,27.5650501,0.0194000,0.0417000,0.0167500,0.0721000,0.3333500,0.4307000,0.4552500,0.2088000,0.0823500,1,7.0000000,7,3.1983099,0.0045800,20.9217701
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0234000,0.0558000,0.0207000,0.1046000,0.3670000,0.4453000,0.4775000,0.1889000,0.0771000,1,7.0000000,7,3.1485901,0.0061200,17.2635098
,5,8.5025311,275.1109314,47.3620987,27.9731007,0.0391000,0.0602000,0.0307000,0.0906000,0.2424000,0.3021000,0.0000000,0.1485000,0.0610000,1,7.0000000,7,2.3765900,0.0105100,19.4128609
,5,8.6176291,92.5477142,49.9469986,29.1198997,0.0214000,0.0409000,0.0175000,0.0774000,0.3140000,0.3801000,0.4076000,0.1640000,0.0671000,1,7.0000000,7,2.9022901,0.0074500,21.4091606
,5,1.5071005,226.5977631,51.3266983,26.8551006,0.0181000,0.0292000,0.0172000,0.0498000,0.1757000,0.2265000,0.2575000,0.1094000,0.0468000,1,7.0000000,7,2.5831699,0.0098400,22.8306904
,5,1.2872066,203.2946777,51.5224991,26.8381004,0.0179000,0.0321000,0.0147000,0.0581000,0.2437000,0.3116000,0.3396000,0.1081000,0.0428000,1,7.0000000,7,3.3710401,0.0084100,18.4325199
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0242000,0.0421000,0.0213000,0.0741000,0.2494000,0.3027000,0.3292000,0.1535000,0.0622000,1,7.0000000,7,2.1843801,0.0102700,22.7577801
,5,7.9796224,91.9393234,49.7036018,29.1662998,0.0152000,0.0351000,0.0158000,0.0696000,0.2904000,0.3679000,0.4002000,0.1238000,0.0416000,1,7.0000000,7,3.6206300,0.0079500,17.6578503
,5,8.2297878,92.1942825,49.8996010,29.0858994,0.0220000,0.0375000,0.0205000,0.0638000,0.2305000,0.2818000,0.3229000,0.1455000,0.0611000,1,7.0000000,7,2.5889900,0.0087100,22.8633804
,5,1.4023244,35.5281334,51.5475998,26.9334488,0.0165000,0.0306000,0.0139500,0.0601000,0.2318500,0.3064000,0.3335500,0.1338500,0.0524500,1,7.0000000,7,2.9671299,0.0089400,21.0834694
,5,1.3029404,17.4686775,51.4984016,26.8985996,0.0177000,0.0387000,0.0151000,0.0730000,0.2715000,0.3294000,0.3598000,0.1644000,0.0699000,1,7.0000000,7,2.6327000,0.0078100,22.5291309
,5,8.7184868,275.3426819,47.4417000,27.8836002,0.0376000,0.0351000,0.0211000,0.0412000,0.1370000,0.1871000,0.0000000,0.0699000,0.0264000,1,7.0000000,7,2.3579199,0.0160800,25.2462101
,5,8.6328678,275.2464600,47.5084000,27.8553009,0.0351000,0.0432000,0.0271000,0.0682000,0.2995000,0.4131000,0.0000000,0.1697000,0.0639000,1,7.0000000,7,4.8374901,0.0040600,14.3342800
,5,9.7298269,93.4112549,50.3039017,29.0818005,0.0130000,0.0342000,0.0196000,0.0655000,0.2273000,0.2833000,0.3065000,0.1160000,0.0481000,1,7.0000000,7,2.6631000,0.0107400,21.8232498
,5,9.3456984,93.1398621,50.2570000,29.0475998,0.0384000,0.0509000,0.0362000,0.0725000,0.2087000,0.2567000,0.2794000,0.1159000,0.0516000,1,7.0000000,7,2.2758300,0.0141200,21.5537796
,5,1.2692498,196.5751648,51.3525009,26.9503002,0.0233000,0.0432000,0.0185000,0.0771000,0.2711000,0.3298000,0.3564000,0.1501000,0.0577000,1,7.0000000,7,2.7128999,0.0082200,20.2484398
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0257000,0.0427000,0.0252000,0.0778000,0.2455000,0.3137000,0.3486000,0.1639000,0.0754000,1,7.0000000,7,2.6314001,0.0076900,21.7866497
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0164000,0.0366000,0.0145000,0.0778000,0.2840000,0.3828000,0.4254000,0.1616000,0.0663000,1,7.0000000,7,3.2724400,0.0061300,17.0271797
,5,1.3061543,207.5437012,51.4491997,26.8638992,0.0193000,0.0438000,0.0171000,0.0839000,0.3055000,0.3911000,0.4167000,0.1650000,0.0687000,1,7.0000000,7,2.4341300,0.0089300,23.5699501
,5,9.6466665,93.3524551,50.2380981,29.1082993,0.0409000,0.0586000,0.0409000,0.0916000,0.2557000,0.3045000,0.3315000,0.1434000,0.0680000,1,7.0000000,7,2.5983300,0.0098400,20.5601692
,5,7.8364024,110.7312927,50.1342010,28.8843994,0.0209000,0.0371000,0.0225000,0.0611000,0.2021000,0.2470000,0.2640000,0.1263000,0.0557000,1,7.0000000,7,2.5884700,0.0095200,23.0128403
,5,7.2282434,293.9483948,47.6533012,28.0146008,0.0406000,0.0533000,0.0272000,0.0786000,0.3559000,0.5124000,0.0000000,0.1858000,0.0692000,1,7.0000000,7,5.8199801,0.0038000,13.0430803
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0292000,0.0382000,0.0217000,0.0578000,0.1931000,0.2333000,0.2449000,0.1052000,0.0420000,1,7.0000000,7,2.3876500,0.0122500,21.7026196
,5,2.2727923,67.6747360,50.9766998,27.4524994,0.0112000,0.0254000,0.0122000,0.0517000,0.2279000,0.2956000,0.3281000,0.1268000,0.0477000,1,7.0000000,7,3.0517399,0.0078300,22.4322395
,5,8.6176291,92.5477142,49.9469986,29.1198997,0.0249000,0.0429000,0.0266000,0.0788000,0.2648000,0.3215000,0.3607000,0.1560000,0.0651000,1,7.0000000,7,2.6440699,0.0088800,21.7630196
,5,8.5356121,92.4732208,49.8815994,29.1466007,0.0268000,0.0453000,0.0246000,0.0741000,0.2839000,0.3367000,0.3643000,0.1217000,0.0493000,1,7.0000000,7,2.9131899,0.0105200,19.8544807
,5,1.3311108,211.5661469,51.3760986,26.8897991,0.0260000,0.0387000,0.0267000,0.0718000,0.2283000,0.2669000,0.2983000,0.1401000,0.0634000,1,7.0000000,7,2.2676401,0.0104700,22.7990093
,5,8.6328678,275.2464600,47.5084000,27.8553009,0.0208000,0.0199000,0.0124000,0.0290000,0.1198000,0.1666000,0.0000000,0.0629000,0.0281000,1,7.0000000,7,2.2877300,0.0157800,29.5648193
,5,10.3172159,291.2342224,47.2279015,27.7532005,0.0347000,0.0525000,0.0291000,0.0938000,0.3544000,0.4265000,0.0000000,0.1640000,0.0636000,1,7.0000000,7,4.4308200,0.0057000,13.1280804
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0189000,0.0318000,0.0143000,0.0519000,0.1723000,0.2116000,0.2310000,0.1006000,0.0383000,1,7.0000000,7,2.3204999,0.0120000,21.7101898
,5,1.4372259,222.1465912,51.1576996,26.9675999,0.0187000,0.0350000,0.0158000,0.0657000,0.2424000,0.3124000,0.3427000,0.1414000,0.0562000,1,7.0000000,7,2.9670300,0.0072700,20.2658005
,5,9.2600880,93.0740051,50.1911011,29.0741005,0.0229000,0.0401000,0.0253000,0.0682000,0.2403000,0.3025000,0.3336000,0.1213000,0.0515000,1,7.0000000,7,3.0060501,0.0090800,20.0457401
,5,6.5829067,294.8826294,47.9056015,27.9629993,0.0301000,0.0543000,0.0419000,0.0866000,0.2632000,0.3547000,0.0000000,0.1747000,0.0795000,1,7.0000000,7,2.8057799,0.0067900,21.9112492
,5,8.6176291,92.5477142,49.9469986,29.1198997,0.0211000,0.0448000,0.0169000,0.0841000,0.3315000,0.4050000,0.4347000,0.1721000,0.0678000,1,7.0000000,7,3.0641000,0.0069300,20.1457691
,5,1.6652385,234.1828003,51.1081009,26.9330006,0.0202000,0.0429000,0.0150000,0.0815000,0.3373000,0.4138000,0.4503000,0.2057000,0.0851000,1,7.0000000,7,3.1862900,0.0051600,20.4052391
,5,8.7901649,92.6999359,50.0782013,29.0666008,0.0146000,0.0303000,0.0127000,0.0490000,0.2423000,0.3264000,0.3515000,0.0916000,0.0327000,1,7.0000000,7,3.8725100,0.0088200,18.0512600
,5,8.7901649,92.6999359,50.0782013,29.0666008,0.0186000,0.0411000,0.0180000,0.0731000,0.3048000,0.3779000,0.4081000,0.1340000,0.0516000,1,7.0000000,7,3.7330799,0.0077400,17.3063602
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0183000,0.0334000,0.0159000,0.0628000,0.2435000,0.3205000,0.3521000,0.1285000,0.0490000,1,7.0000000,7,3.3508899,0.0070700,18.5737305
,5,8.9602308,92.8435364,50.2099991,29.0133991,0.0342000,0.0519000,0.0346000,0.0877000,0.2761000,0.3294000,0.3658000,0.1727000,0.0766000,1,7.0000000,7,2.3741701,0.0096300,23.2926807
,5,6.6700392,294.7472229,47.8389015,27.9911003,0.0268000,0.0422000,0.0207000,0.0692000,0.2842000,0.3741000,0.0000000,0.1814000,0.0702000,1,7.0000000,7,3.6626401,0.0045500,19.8093204
,5,1.6388291,232.9979095,51.4238014,26.7686996,0.0242000,0.0376000,0.0241000,0.0608000,0.1931000,0.2544000,0.2888000,0.1105000,0.0453000,1,7.0000000,7,2.9876101,0.0092400,19.2541409
,5,1.6958970,235.2530060,51.3503990,26.7945004,0.0195000,0.0326000,0.0141000,0.0606000,0.2614000,0.3469000,0.3830000,0.0947000,0.0321000,1,7.0000000,7,3.8624301,0.0083500,15.8655996
,5,9.9409904,94.4770813,50.7218018,28.8631496,0.0182500,0.0390000,0.0176000,0.0672500,0.2960000,0.3681500,0.4124000,0.1820500,0.0739000,1,7.0000000,7,3.1033900,0.0057000,21.9994106
,5,9.1030626,275.7402954,47.3885002,27.8509998,0.0385000,0.0501000,0.0289000,0.0850000,0.2994000,0.4036000,0.0000000,0.1668000,0.0688000,1,7.0000000,7,3.8410201,0.0054500,16.2324905
,5,8.8760748,92.7735443,50.1440010,29.0400009,0.0196000,0.0404000,0.0201000,0.0775000,0.2760000,0.3451000,0.3748000,0.1623000,0.0695000,1,7.0000000,7,2.5197899,0.0085700,24.3196793
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0176000,0.0366000,0.0133000,0.0721000,0.2747000,0.3343000,0.3655000,0.1567000,0.0625000,1,7.0000000,7,2.6690700,0.0073800,22.6732502
,5,9.9409904,94.4770813,50.7218018,28.8631496,0.0212500,0.0403500,0.0195000,0.0670500,0.2752000,0.3485500,0.3918500,0.1822500,0.0735000,1,7.0000000,7,2.8809600,0.0062300,22.8465405
,5,1.2872066,203.2946777,51.5224991,26.8381004,0.0196000,0.0347000,0.0156000,0.0592000,0.3100000,0.4329000,0.4604000,0.1653000,0.0620000,1,7.0000000,7,4.5263500,0.0039500,15.3837099
,5,1.3615668,215.3414459,51.3031998,26.9157009,0.0263000,0.0560000,0.0227000,0.1036000,0.3427000,0.4234000,0.4724000,0.2061000,0.0838000,1,7.0000000,7,3.2307100,0.0056000,17.8006306
,5,1.2937297,205.4506073,51.2070999,27.0021992,0.0228000,0.0411000,0.0211000,0.0811000,0.2521000,0.3146000,0.3398000,0.1709000,0.0754000,1,7.0000000,7,2.1612301,0.0095800,22.9505100
,5,8.6683598,92.5801315,49.7335014,29.2609997,0.0235000,0.0500000,0.0267000,0.0898000,0.3018000,0.3736000,0.3991000,0.1536000,0.0680000,1,7.0000000,7,2.4694901,0.0111400,20.2847500
,5,1.5071005,226.5977631,51.3266983,26.8551006,0.0251000,0.0389000,0.0258000,0.0611000,0.2055000,0.2721000,0.2971000,0.1128000,0.0479000,1,7.0000000,7,2.7454200,0.0091900,20.1294308
,5,8.4470997,92.4141922,50.3143005,28.8656006,0.0233000,0.0431000,0.0234000,0.0738000,0.2876000,0.3544000,0.3906000,0.1653000,0.0701000,1,7.0000000,7,3.4271801,0.0059900,17.8234596
,5,8.8760748,92.7735443,50.1440010,29.0400009,0.0177000,0.0362000,0.0172000,0.0631000,0.2484000,0.3133000,0.3433000,0.1067000,0.0404000,1,7.0000000,7,3.2312500,0.0098100,19.1021709
,5,1.3311108,211.5661469,51.3760986,26.8897991,0.0315000,0.0497000,0.0340000,0.0780000,0.2444000,0.3019000,0.3464000,0.1544000,0.0693000,1,7.0000000,7,2.7040100,0.0082800,21.0772705
,5,9.9409904,94.4770813,50.7218018,28.8631496,0.0211500,0.0628000,0.0198000,0.1155000,0.4314500,0.5285000,0.5610500,0.1831000,0.0693000,1,7.0000000,7,4.1228800,0.0059400,14.2977695
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0232000,0.0464000,0.0211000,0.0824000,0.2537000,0.3073000,0.3379000,0.1629000,0.0721000,1,7.0000000,7,2.3945200,0.0087300,21.4844704
,5,1.6958970,235.2530060,51.3503990,26.7945004,0.0210000,0.0423000,0.0157000,0.0786000,0.2798000,0.3552000,0.3950000,0.1363000,0.0510000,1,7.0000000,7,3.5714200,0.0068300,15.6512899
,5,8.5757513,92.5213776,50.1627998,28.9792995,0.0185000,0.0400000,0.0160000,0.0720000,0.2994000,0.3715000,0.4074000,0.1578000,0.0647000,1,7.0000000,7,3.1480501,0.0068900,20.3111992
,5,8.9602308,92.8435364,50.2099991,29.0133991,0.0267000,0.0520000,0.0299000,0.0983000,0.3029000,0.3699000,0.4150000,0.1873000,0.0879000,1,7.0000000,7,2.4128001,0.0089400,23.8717499
,5,1.3029404,17.4686775,51.4984016,26.8985996,0.0181000,0.0313000,0.0145000,0.0526000,0.2182000,0.2714000,0.3004000,0.1177000,0.0442000,1,7.0000000,7,3.0298700,0.0091800,21.1368504
,5,9.1739950,93.0064621,50.1254005,29.1007004,0.0200000,0.0350000,0.0201000,0.0612000,0.2056000,0.2608000,0.2906000,0.1353000,0.0607000,1,7.0000000,7,2.2335601,0.0111700,23.8765793
,5,1.7127430,53.7077370,51.1873016,27.2187004,0.0178000,0.0366000,0.0251000,0.0752000,0.2592000,0.3395000,0.3772000,0.1593000,0.0687000,1,7.0000000,7,3.0229199,0.0072300,21.6847591
,5,9.2600880,93.0740051,50.1911011,29.0741005,0.0217000,0.0438000,0.0180000,0.0814000,0.3070000,0.3648000,0.3953000,0.1792000,0.0743000,1,7.0000000,7,2.6200299,0.0076000,22.4670105
,5,8.7901649,92.6999359,50.0782013,29.0666008,0.0205000,0.0433000,0.0184000,0.0752000,0.3146000,0.3973000,0.4357000,0.1275000,0.0469000,1,7.0000000,7,3.6255901,0.0080500,16.9212303
,5,1.6652385,234.1828003,51.1081009,26.9330006,0.0210000,0.0424000,0.0164000,0.0783000,0.3156000,0.3924000,0.4169000,0.1690000,0.0701000,1,7.0000000,7,2.8940201,0.0065200,20.4532299
,5,9.3456984,93.1398621,50.2570000,29.0475998,0.0234000,0.0399000,0.0224000,0.0711000,0.2443000,0.3039000,0.3278000,0.1507000,0.0640000,1,7.0000000,7,2.5209301,0.0088300,22.6695004
,5,9.2600880,93.0740051,50.1911011,29.0741005,0.0581000,0.0765000,0.0479000,0.1110000,0.3405000,0.4294000,0.4839000,0.1838000,0.0839000,1,7.0000000,7,3.0620201,0.0078600,18.4787407
,5,9.9674749,108.4733810,50.2849998,29.1424999,0.0254000,0.0405000,0.0277000,0.0677000,0.2148000,0.2581000,0.2749000,0.1297000,0.0599000,1,7.0000000,7,2.6247399,0.0094700,20.7679501
,5,8.6176291,92.5477142,49.9469986,29.1198997,0.0695000,0.0788000,0.0549000,0.0997000,0.2785000,0.3362000,0.3661000,0.1624000,0.0765000,1,7.0000000,7,2.1968801,0.0127100,22.3183308
,5,8.4907093,92.4438553,50.0968018,29.0058994,0.0208000,0.0414000,0.0206000,0.0842000,0.3194000,0.4002000,0.4438000,0.1810000,0.0757000,1,7.0000000,7,4.0548000,0.0052200,16.5023804
,5,6.5829067,294.8826294,47.9056015,27.9629993,0.0233000,0.0352000,0.0215000,0.0639000,0.2397000,0.3397000,0.0000000,0.1696000,0.0716000,1,7.0000000,7,2.8368101,0.0064300,22.4469395
,5,8.5757513,92.5213776,50.1627998,28.9792995,0.0220000,0.0461000,0.0222000,0.0858000,0.3042000,0.3754000,0.3963000,0.1775000,0.0728000,1,7.0000000,7,2.8607299,0.0072000,21.7313709
,5,8.3148403,92.2772980,49.9651985,29.0592003,0.0208000,0.0425000,0.0182000,0.0806000,0.3391000,0.3941000,0.4285000,0.1848000,0.0770000,1,7.0000000,7,3.0059900,0.0062600,21.0521908
,5,8.4470997,92.4141922,50.3143005,28.8656006,0.0297000,0.0505000,0.0290000,0.0862000,0.3291000,0.4101000,0.4511000,0.1825000,0.0799000,1,7.0000000,7,2.9410200,0.0078300,21.1021004
,5,1.2781487,201.0900879,51.2797012,26.9762001,0.0269000,0.0526000,0.0247000,0.0936000,0.2799000,0.3226000,0.3527000,0.1825000,0.0873000,1,7.0000000,7,2.2733099,0.0083500,24.3525295
,5,8.5757513,92.5213776,50.1627998,28.9792995,0.0191000,0.0374000,0.0184000,0.0664000,0.2794000,0.3583000,0.3834000,0.1249000,0.0495000,1,7.0000000,7,3.4020600,0.0081700,19.3100891
,5,8.4907093,92.4438553,50.0968018,29.0058994,0.0191000,0.0399000,0.0167000,0.0783000,0.3066000,0.3814000,0.4125000,0.1585000,0.0645000,1,7.0000000,7,3.0201700,0.0070300,19.1129208
,5,1.5071005,226.5977631,51.3266983,26.8551006,0.0178000,0.0330000,0.0187000,0.0622000,0.2072000,0.2452000,0.2724000,0.1084000,0.0433000,1,7.0000000,7,2.4686100,0.0112900,20.6717205
,5,9.1739950,93.0064621,50.1254005,29.1007004,0.0162000,0.0279000,0.0170000,0.0545000,0.1724000,0.2119000,0.2384000,0.1253000,0.0578000,1,7.0000000,7,2.2107201,0.0106300,24.9923191
,5,1.5071005,226.5977631,51.3266983,26.8551006,0.0326000,0.0465000,0.0386000,0.0788000,0.1979000,0.2463000,0.2783000,0.1530000,0.0750000,1,7.0000000,7,2.1227000,0.0108100,23.7415600
,5,8.7567720,92.6591949,49.7985001,29.2341995,0.0180000,0.0391000,0.0211000,0.0784000,0.2889000,0.3514000,0.3780000,0.1539000,0.0624000,1,7.0000000,7,2.9537899,0.0076300,20.0307903
,5,8.0690498,92.0330048,49.7687988,29.1394997,0.0166000,0.0375000,0.0157000,0.0727000,0.3051000,0.3907000,0.4337000,0.1520000,0.0572000,1,7.0000000,7,3.7196400,0.0061400,17.6535606
,5,1.7234906,236.3615570,51.0354996,26.9591007,0.0164000,0.0278000,0.0131000,0.0547000,0.2319000,0.2778000,0.3064000,0.1416000,0.0533000,1,7.0000000,7,2.5135901,0.0082700,22.5806599
,5,1.3311108,211.5661469,51.3760986,26.8897991,0.0277000,0.0497000,0.0258000,0.0789000,0.2680000,0.3453000,0.3809000,0.1712000,0.0760000,1,7.0000000,7,2.8840301,0.0067300,20.5734291
,5,1.3311108,211.5661469,51.3760986,26.8897991,0.0196000,0.0414000,0.0187000,0.0780000,0.2571000,0.3304000,0.3737000,0.1715000,0.0744000,1,7.0000000,7,2.8982501,0.0064300,20.0466900
,5,8.6625586,92.5992508,50.2289009,28.9526997,0.0209000,0.0388000,0.0202000,0.0665000,0.2614000,0.3307000,0.3676000,0.1170000,0.0439000,1,7.0000000,7,3.3955901,0.0088200,18.3800507
,5,1.5567316,229.3141022,51.2537003,26.8810005,0.0254000,0.0433000,0.0251000,0.0735000,0.2519000,0.3177000,0.3529000,0.1642000,0.0711000,1,7.0000000,7,2.5875299,0.0076600,21.9296093
,5,1.6958970,235.2530060,51.3503990,26.7945004,0.0204000,0.0344000,0.0161000,0.0590000,0.2410000,0.3128000,0.3431000,0.1037000,0.0381000,1,7.0000000,7,3.5734401,0.0083900,17.1306400
,5,1.3311108,211.5661469,51.3760986,26.8897991,0.0190000,0.0422000,0.0152000,0.0827000,0.3094000,0.3888000,0.4327000,0.1826000,0.0741000,1,7.0000000,7,3.2708900,0.0054700,18.4196606
,5,4.5160985,85.0961609,49.7691002,28.5517998,0.0294000,0.0488000,0.0220000,0.0776000,0.2970000,0.3644000,0.4103000,0.1776000,0.0756000,1,7.0000000,7,2.9463601,0.0067600,20.9938393
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0262000,0.0490000,0.0328000,0.0881000,0.2293000,0.2706000,0.3038000,0.1672000,0.0771000,1,7.0000000,7,2.0528700,0.0113700,23.2298107
,5,8.9602308,92.8435364,50.2099991,29.0133991,0.0217000,0.0394000,0.0202000,0.0670000,0.2738000,0.3461000,0.3840000,0.1201000,0.0450000,1,7.0000000,7,3.5309501,0.0083600,17.9594002
,5,10.2671051,108.2356567,50.7683487,28.8975487,0.0211500,0.0396000,0.0205000,0.0702500,0.3059000,0.3984500,0.4321500,0.1831500,0.0714000,1,7.0000000,7,3.2623200,0.0055300,21.1974506
,5,8.7901649,92.6999359,50.0782013,29.0666008,0.0188000,0.0437000,0.0171000,0.0853000,0.3429000,0.4284000,0.4621000,0.1721000,0.0675000,1,7.0000000,7,3.9023600,0.0056400,16.8082600
,5,1.2817810,203.2753448,50.9677010,27.1409988,0.0159000,0.0342000,0.0142500,0.0623500,0.2994500,0.3766000,0.4107500,0.1302000,0.0519500,1,7.0000000,7,4.3451700,0.0059500,15.4944096
,5,1.4185941,220.5105133,51.4732018,26.8034000,0.0219000,0.0304000,0.0194000,0.0557000,0.1839000,0.2238000,0.2470000,0.1121000,0.0489000,1,7.0000000,7,2.2831299,0.0111900,23.2996292
,5,8.1883631,92.1656952,50.1155014,28.9452000,0.0237000,0.0508000,0.0216000,0.0958000,0.3526000,0.4340000,0.4673000,0.1968000,0.0813000,1,7.0000000,7,3.0667200,0.0062900,20.0787392
,5,8.6176291,92.5477142,49.9469986,29.1198997,0.0257000,0.0402000,0.0243000,0.0656000,0.2173000,0.2656000,0.3057000,0.1412000,0.0649000,1,7.0000000,7,2.4024200,0.0093700,24.8837109
,5,8.7901649,92.6999359,50.0782013,29.0666008,0.0294000,0.0566000,0.0402000,0.0925000,0.3203000,0.4022000,0.4392000,0.1522000,0.0720000,1,7.0000000,7,3.5377500,0.0072400,17.6041203
,5,7.8364024,110.7312927,50.1342010,28.8843994,0.0240000,0.0578000,0.0239000,0.0961000,0.3274000,0.3989000,0.4293000,0.1804000,0.0803000,1,7.0000000,7,2.4346399,0.0092500,22.4480495
,5,5.3006382,269.5303345,48.1288986,28.0338993,0.0292000,0.0471000,0.0378000,0.0753000,0.2647000,0.3571000,0.0000000,0.1827000,0.0806000,1,7.0000000,7,2.6898701,0.0069300,25.2666702
,5,8.4907093,92.4438553,50.0968018,29.0058994,0.0172000,0.0332000,0.0145000,0.0574000,0.2577000,0.3159000,0.3424000,0.1249000,0.0486000,1,7.0000000,7,3.4632900,0.0084000,18.2920494
,5,9.6551275,276.2608643,47.2020988,27.8752995,0.0389000,0.0605000,0.0318000,0.0985000,0.3404000,0.4196000,0.0000000,0.1938000,0.0781000,1,7.0000000,7,2.9768600,0.0070400,18.6418705
,5,8.9602308,92.8435364,50.2099991,29.0133991,0.0204000,0.0345000,0.0187000,0.0606000,0.2376000,0.3038000,0.3349000,0.1166000,0.0461000,1,7.0000000,7,3.0381601,0.0094100,20.9861794
,5,8.1883631,92.1656952,50.1155014,28.9452000,0.0187000,0.0438000,0.0189000,0.0828000,0.2909000,0.3541000,0.4102000,0.1673000,0.0690000,1,7.0000000,7,3.0845699,0.0069500,18.9305096
,5,10.1817455,108.3051529,50.7016525,28.9237499,0.0200000,0.0396000,0.0196000,0.0748500,0.3001000,0.3867500,0.4229000,0.1830500,0.0741000,1,7.0000000,7,3.0183001,0.0060800,21.8873196
,5,9.6466665,93.3524551,50.2380981,29.1082993,0.0478000,0.0638000,0.0445000,0.0933000,0.2768000,0.3405000,0.3734000,0.1442000,0.0661000,1,7.0000000,7,2.6779699,0.0111600,19.8326893
,5,1.6095393,231.8377075,51.1808014,26.9069996,0.0196000,0.0384000,0.0165000,0.0742000,0.2766000,0.3585000,0.3893000,0.1625000,0.0654000,1,7.0000000,7,3.3203700,0.0060200,17.8773594
,5,1.3615668,215.3414459,51.3031998,26.9157009,0.0187000,0.0430000,0.0167000,0.0837000,0.2991000,0.3742000,0.4149000,0.1799000,0.0743000,1,7.0000000,7,3.0647900,0.0059900,19.1844597
,5,1.3029404,17.4686775,51.4984016,26.8985996,0.0259000,0.0411000,0.0217000,0.0653000,0.2530000,0.3153000,0.3434000,0.1167000,0.0471000,1,7.0000000,7,3.0528600,0.0097600,20.1444206
,5,1.3061543,207.5437012,51.4491997,26.8638992,0.0192000,0.0392000,0.0167000,0.0757000,0.2723000,0.3366000,0.3796000,0.1681000,0.0717000,1,7.0000000,7,2.8836501,0.0066200,20.2970295
,5,9.3456984,93.1398621,50.2570000,29.0475998,0.0147000,0.0280000,0.0135000,0.0548000,0.1916000,0.2284000,0.2549000,0.0986000,0.0417000,1,7.0000000,7,2.4090600,0.0122000,22.8134899
,5,9.3456984,93.1398621,50.2570000,29.0475998,0.0198000,0.0356000,0.0179000,0.0622000,0.2557000,0.3271000,0.3537000,0.1023000,0.0384000,1,7.0000000,7,3.1918700,0.0099000,19.0321198
,5,1.5071005,226.5977631,51.3266983,26.8551006,0.0362000,0.0773000,0.0358000,0.1251000,0.3586000,0.4313000,0.4707000,0.2192000,0.0980000,1,7.0000000,7,3.0346401,0.0069200,19.4521008
,5,8.5757513,92.5213776,50.1627998,28.9792995,0.0161000,0.0317000,0.0161000,0.0592000,0.2225000,0.2743000,0.2988000,0.1421000,0.0584000,1,7.0000000,7,2.4294300,0.0089800,24.3909607
,5,1.4608936,223.6664886,51.3998985,26.8292007,0.0210000,0.0342000,0.0198000,0.0635000,0.2118000,0.2648000,0.2983000,0.1375000,0.0590000,1,7.0000000,7,2.5284400,0.0087800,22.2012100
,5,2.0815415,245.8776245,50.9132004,26.9507999,0.0208000,0.0428000,0.0186000,0.0766000,0.2929000,0.3795000,0.3996000,0.1648000,0.0628000,1,7.0000000,7,2.8590000,0.0073200,19.9726696
